output_state,experiment,diagnosis
ok,52983569047845705_micro_set1_INS_2_v1,success
xx,5686405033409429_micro_set0_BRD_v1,OOM
xx,56905237224060100_micro_set2_FNG_v1,batch_size>dataset_size
ok,70764046173804157_micro_set1_INS_2_v1,success
xx,5305066437426452_micro_set2_BTS_v1,OOM
xx,64181261054650496_micro_set1_MD_5_BIS_v1,OOM
ok,5710566449844476_micro_set2_RSD_v1,success
ok,619812299459300_micro_set1_TEX_DTD_v1,success
xx,69929073765462725_micro_set2_ACT_410_v1,batch_size>dataset_size
xx,64237007337013797_micro_set1_PLT_NET_v1,AMP
ok,20341829162569392_micro_set2_MD_6_v1,success
xx,70116313339487012_micro_set0_PLK_v1,OOM
ok,57272728109898334_micro_set1_PNU_v1,success
ok,5318719627256265_micro_set1_TEX_DTD_v1,success
ok,283070817212836598_micro_set0_PLK_v1,success
ok,70141426239577997_micro_set2_INS_v1,success
ok,283360501426193392_micro_set2_INS_v1,success
ok,79964846545485946_micro_set2_INS_v1,success
ok,20416246119791678_micro_set1_ACT_40_v1,success
ok,28345457608323847_micro_set0_SPT_v1,success
ok,71147265267871422_micro_set1_PNU_v1,success
xx,7105815546002421_micro_set0_BRD_v1,AMP
ok,28396244405212156_micro_set1_DOG_v1,success
xx,28410585671972158_micro_set0_PLK_v1,batch_size>dataset_size
xx,28436267602121452_micro_set0_SPT_v1,batch_size>dataset_size
xx,71181414931585126_micro_set0_TEX_v1,OOM
xx,64466661517627753_micro_set1_INS_2_v1,diverged
xx,62183793124938232_micro_set0_RESISC_v1,OOM
xx,7120358616753750_micro_set0_BCT_v1,cuDNN_error
xx,62184506556733131_micro_set2_MD_6_v1,AMP
ok,6221857282163535_micro_set0_TEX_v1,success
xx,5380262725741239_micro_set1_PNU_v1,diverged
ok,7180017750780492_micro_set0_BCT_v1,success
xx,71204018975712964_micro_set1_INS_2_v1,OOM
xx,5417230680377207_micro_set0_MD_MIX_v1,batch_size>dataset_size
ok,54376979339834199_micro_set2_INS_v1,success
ok,2850557385689181_micro_set2_RSD_v1,success
xx,64732130996286544_micro_set1_PLT_NET_v1,batch_size>dataset_size
xx,54452618979880103_micro_set0_BCT_v1,batch_size>dataset_size
ok,65020035118478744_micro_set2_AWA_v1,success
xx,62741064313908437_micro_set1_APL_v1,OOM
ok,54664437210365445_micro_set1_PLT_NET_v1,success
ok,6282567407506189_micro_set0_CRS_v1,success
xx,54714573915127343_micro_set2_PRT_v1,batch_size>dataset_size
ok,5483894058082574_micro_set0_FLW_v1,success
ok,79989290572789898_micro_set0_BRD_v1,success
ok,5482468667458090_micro_set2_TEX_ALOT_v1,success
xx,80008128085471937_micro_set2_MD_6_v1,batch_size>dataset_size
xx,80035200841258852_micro_set2_BTS_v1,batch_size>dataset_size
ok,63153857816844469_micro_set2_INS_v1,success
ok,8022875724100360_micro_set2_PLT_DOC_v1,success
ok,80386484923998694_micro_set1_ACT_40_v1,success
ok,71927057902250485_micro_set1_MD_5_BIS_v1,success
ok,55024525205611443_micro_set2_INS_v1,success
xx,65142363322847050_micro_set0_RESISC_v1,batch_size>dataset_size
xx,55228879525679125_micro_set0_SPT_v1,AMP
xx,65592657081884777_micro_set2_FNG_v1,AMP
ok,65709676147649117_micro_set0_CRS_v1,success
xx,70690722508933088_micro_set0_PLT_VIL_v1,OOM
xx,55512979919329_micro_set2_BTS_v1,OOM
xx,6594937592434517_micro_set1_PLT_NET_v1,NoCUDA
xx,55734205576726115_micro_set1_PNU_v1,batch_size>dataset_size
ok,70956053418778836_micro_set2_PLT_DOC_v1,success
xx,55529508204188876_micro_set2_RSD_v1,OOM
xx,6621249972546445_micro_set1_DOG_v1,OOM
xx,71940925943121028_micro_set0_MD_MIX_v1,OOM
ok,20435504003765273_micro_set0_RESISC_v1,success
xx,63255754785895378_micro_set0_TEX_v1,batch_size>dataset_size
xx,6636660895462009_micro_set1_INS_2_v1,AMP
ok,7212286786807578_micro_set0_SPT_v1,success
ok,80752114813123305_micro_set1_DOG_v1,success
ok,6696267022020088_micro_set2_AWA_v1,success
ok,57832084841491769_micro_set0_PLK_v1,success
ok,580677045573998344_micro_set2_TEX_ALOT_v1,success
ok,63435085956693621_micro_set2_PLT_DOC_v1,success
ok,72297249446281536_micro_set2_INS_v1,success
xx,58105807107166155_micro_set2_PLT_DOC_v1,AMP
ok,67427237779618766_micro_set2_PLT_DOC_v1,success
ok,20465331009125538_micro_set0_PLK_v1,success
ok,80899537040879130_micro_set2_PLT_DOC_v1,success
ok,58330696069615519_micro_set1_PLT_NET_v1,success
ok,67614304863409484_micro_set0_SPT_v1,success
ok,5599749912996528_micro_set2_PRT_v1,success
xx,58659311371281785_micro_set2_FNG_v1,batch_size>dataset_size
ok,5882191414914390_micro_set2_INS_v1,success
ok,59315241225289388_micro_set2_MD_6_v1,success
ok,63766728906140187_micro_set2_MD_6_v1,success
ok,58979463672609009_micro_set1_DOG_v1,success
ok,6402225964628633_micro_set2_PLT_DOC_v1,success
ok,64167450106334545_micro_set2_RSD_v1,success
xx,72446166846803158_micro_set2_PLT_DOC_v1,batch_size>dataset_size
ok,72563089142622434_micro_set1_DOG_v1,success
ok,28565108894566083_micro_set1_TEX_DTD_v1,success
ok,8136847198941022_micro_set0_SPT_v1,success
ok,81413641826613_micro_set0_SPT_v1,success
ok,5848972463869_micro_set0_TEX_v1,success
ok,596915757146119742_micro_set1_INS_2_v1,success
ok,81523206281345095_micro_set0_FLW_v1,success
ok,56356091166019760_micro_set1_MD_5_BIS_v1,success
xx,56732894343222877_micro_set1_MED_LF_v1,AMP
xx,67863190252408533_micro_set0_BRD_v1,OOM
ok,56988575187550854_micro_set1_ACT_40_v1,success
ok,67874757209947002_micro_set1_INS_2_v1,success
xx,68413913534079844_micro_set0_RESISC_v1,batch_size>dataset_size
xx,20570494867037865_micro_set1_APL_v1,AMP
xx,5707131402410939_micro_set2_AWA_v1,AMP
xx,6841874580818451_micro_set1_MED_LF_v1,AMP
xx,57484170413781561_micro_set2_MD_6_v1,AMP
ok,206101239516316090_micro_set1_MD_5_BIS_v1,success
xx,57363396987674249_micro_set2_AWA_v1,batch_size>dataset_size
xx,5754110332079129_micro_set2_MD_6_v1,AMP
xx,5856781279874329_micro_set1_PNU_v1,AMP
xx,6903290037286043_micro_set2_INS_v1,batch_size>dataset_size
ok,6001532780484328_micro_set2_INS_v1,success
ok,5753805717242985_micro_set0_PLT_VIL_v1,success
ok,60495316580580625_micro_set0_RESISC_v1,success
ok,57857625506173278_micro_set2_AWA_v1,success
ok,585886468969037_micro_set0_RESISC_v1,success
ok,57886452686193102_micro_set0_BCT_v1,success
ok,57975958484449489_micro_set2_BTS_v1,success
xx,58593481479169422_micro_set0_BCT_v1,OOM
xx,58663444361756290_micro_set2_RSD_v1,batch_size>dataset_size
ok,59086498206353800_micro_set2_MD_6_v1,success
ok,65753466878963128_micro_set2_AWA_v1,success
xx,65774398649586783_micro_set2_FNG_v1,OOM
ok,6596764951079131_micro_set0_MD_MIX_v1,success
xx,72758667305062907_micro_set1_ACT_40_v1,batch_size>dataset_size
xx,5947619933537976_micro_set0_MD_MIX_v1,OOM
ok,69905815649993589_micro_set1_MED_LF_v1,success
ok,206538448583274576_micro_set2_PLT_DOC_v1,success
ok,705507915553494_micro_set1_MD_5_BIS_v1,success
xx,81566414746258215_micro_set1_TEX_DTD_v1,success
ok,66368304975181789_micro_set1_DOG_v1,success
ok,70730427903757870_micro_set2_RSD_v1,success
ok,60611141419076304_micro_set0_SPT_v1,success
ok,71206616745772371_micro_set2_INS_v1,success
ok,2861781949777327_micro_set2_MD_6_v1,success
ok,6062993629597785_micro_set0_FLW_v1,success
xx,71230746066052157_micro_set0_TEX_v1,batch_size>dataset_size
ok,7080845250021103_micro_set0_FLW_v1,success
ok,73357688060838094_micro_set1_RSICB_v1,success
xx,7198113609207574_micro_set2_INS_v1,batch_size>dataset_size
ok,72098016702999454_micro_set1_INS_2_v1,success
xx,6066817570974931_micro_set0_PLK_v1,AMP
xx,60772849225149447_micro_set1_TEX_DTD_v1,AMP
ok,66674957891299410_micro_set2_AWA_v1,success
xx,207016630284833869_micro_set2_PRT_v1,diverged
ok,7348113928833030_micro_set2_BTS_v1,success
xx,7232718400670151_micro_set1_PNU_v1,AMP
xx,20705274176932223_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
xx,70892986042144240_micro_set0_PLK_v1,batch_size>dataset_size
xx,59825340637432829_micro_set2_PLT_DOC_v1,batch_size>dataset_size
xx,66744813661026274_micro_set1_MED_LF_v1,OOM
ok,614153836132360521_micro_set2_RSD_v1,success
ok,66845492546813103_micro_set0_PLK_v1,success
ok,60264096232501701_micro_set0_PLT_VIL_v1,success
xx,6050471911247652_micro_set0_PLK_v1,OOM
ok,5826828071758407_micro_set0_CRS_v1,success
ok,6056482059043274_micro_set2_AWA_v1,success
xx,8275601332150531_micro_set1_DOG_v1,success
ok,8306091001675516_micro_set2_FNG_v1,success
ok,60635385211360818_micro_set2_RSD_v1,success
ok,58525798053362304_micro_set2_RSD_v1,success
ok,61682213372672738_micro_set2_BTS_v1,success
ok,83146525250018994_micro_set1_DOG_v1,success
ok,73874765003703164_micro_set1_ACT_40_v1,success
ok,58635811843705284_micro_set0_TEX_v1,success
ok,73935913494620551_micro_set1_INS_2_v1,success
ok,286723949352693_micro_set0_PLK_v1,success
xx,83920938606546467_micro_set1_PNU_v1,AMP
xx,28681460697568817_micro_set2_INS_v1,OOM
ok,2870066749907938_micro_set0_RESISC_v1,success
xx,7416356554792366_micro_set1_PNU_v1,batch_size>dataset_size
xx,74271143128473088_micro_set1_PNU_v1,batch_size>dataset_size
ok,84158620313131187_micro_set2_TEX_ALOT_v1,success
ok,207677260354575025_micro_set2_FNG_v1,success
ok,6187846315434242_micro_set1_APL_v1,success
ok,20770344536172846_micro_set1_RSICB_v1,success
xx,62069018950987869_micro_set2_TEX_ALOT_v1,diverged
xx,2875739518714931_micro_set1_PLT_NET_v1,batch_size>dataset_size
xx,62482556561905061_micro_set1_INS_2_v1,batch_size>dataset_size
ok,28810811863706548_micro_set1_APL_v1,success
ok,58700922513014544_micro_set1_RSICB_v1,success
ok,62743380579025032_micro_set2_INS_v1,success
xx,62976406686968270_micro_set0_TEX_v1,OOM
ok,63085296420592636_micro_set1_PNU_v1,success
xx,20774940679743033_micro_set2_RSD_v1,OOM
ok,2885969436895604_micro_set0_BRD_v1,success
ok,207858997242346762_micro_set1_INS_2_v1,success
xx,28871559462197007_micro_set1_MED_LF_v1,AMP
xx,2079250832715857_micro_set2_AWA_v1,batch_size>dataset_size
ok,58712298070473128_micro_set2_ACT_410_v1,success
xx,20793491167707322_micro_set1_PNU_v1,batch_size>dataset_size
xx,6337650745808387_micro_set1_MED_LF_v1,batch_size>dataset_size
ok,29121390734196970_micro_set0_CRS_v1,success
xx,6401373812991197_micro_set2_ACT_410_v1,OOM
xx,29125047961956198_micro_set1_APL_v1,OOM
ok,7461913777884729_micro_set1_MED_LF_v1,success
xx,6403031663498387_micro_set0_BCT_v1,batch_size>dataset_size
ok,72854112524526036_micro_set0_FLW_v1,success
ok,29159892205907775_micro_set0_PLT_VIL_v1,success
ok,29192998281865388_micro_set2_INS_v1,success
xx,58847363163146248_micro_set1_MED_LF_v1,OOM
xx,59032153632157469_micro_set0_SPT_v1,batch_size>dataset_size
ok,8447750807922204_micro_set0_MD_MIX_v1,success
ok,59122703193304936_micro_set1_INS_2_v1,success
ok,6139502750704122_micro_set2_BTS_v1,success
ok,84814695860816922_micro_set2_FNG_v1,success
ok,84836058559618043_micro_set1_RSICB_v1,success
xx,293107230531735112_micro_set2_TEX_ALOT_v1,OOM
ok,59191735301477920_micro_set0_PLK_v1,success
ok,84883908863779081_micro_set0_MD_MIX_v1,success
xx,59230870720011173_micro_set0_MD_MIX_v1,success
xx,5943961516829539_micro_set2_FNG_v1,diverged
xx,5956289812485147_micro_set0_SPT_v1,OOM
ok,71546981131597098_micro_set2_RSD_v1,success
xx,59668616864951724_micro_set1_PLT_NET_v1,OOM
ok,8505729688459109_micro_set0_CRS_v1,success
ok,59979077799436758_micro_set2_BTS_v1,success
ok,6015488726055651_micro_set1_DOG_v1,success
ok,85541405597648234_micro_set0_PLT_VIL_v1,success
ok,20821977609545073_micro_set0_SPT_v1,success
xx,7201481795122361_micro_set0_PLK_v1,AMP
ok,293657788270953057_micro_set2_PRT_v1,success
xx,67349081814932140_micro_set0_MD_MIX_v1,batch_size>dataset_size
ok,209098090964665926_micro_set0_SPT_v1,success
ok,60401481810840946_micro_set2_RSD_v1,success
xx,72151047622739373_micro_set2_TEX_ALOT_v1,diverged
xx,61483978046765446_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
xx,6077566584554938_micro_set0_PLT_VIL_v1,batch_size>dataset_size
ok,67356496926316840_micro_set2_PLT_DOC_v1,success
ok,86051445753226193_micro_set0_FLW_v1,success
ok,60816394427327605_micro_set1_APL_v1,success
ok,72580345782113647_micro_set0_BCT_v1,success
xx,61504631936777113_micro_set1_DOG_v1,OOM
ok,64336718873620470_micro_set1_TEX_DTD_v1,success
ok,61684751236113679_micro_set2_FNG_v1,success
ok,86340070343554316_micro_set1_DOG_v1,success
xx,209166716155190072_micro_set1_RSICB_v1,OOM
ok,6438188845587784_micro_set1_INS_2_v1,success
ok,644799083511551_micro_set2_INS_v1,success
xx,61941391849226807_micro_set1_RSICB_v1,batch_size>dataset_size
ok,62114005435106611_micro_set2_PLT_DOC_v1,success
xx,60829398308214967_micro_set2_RSD_v1,AMP
ok,61061098422539765_micro_set2_ACT_410_v1,success
xx,61193163944692924_micro_set2_ACT_410_v1,batch_size>dataset_size
xx,67584460992925354_micro_set0_BCT_v1,batch_size>dataset_size
xx,6230687680477078_micro_set1_TEX_DTD_v1,batch_size>dataset_size
xx,62439154640008090_micro_set1_RSICB_v1,batch_size>dataset_size
xx,6768408103689733_micro_set2_RSD_v1,OOM
ok,73357172816844953_micro_set0_PLT_VIL_v1,success
ok,73470249487375296_micro_set1_MED_LF_v1,success
xx,7378231240300469_micro_set1_RSICB_v1,AMP
ok,63237667889981401_micro_set0_PLK_v1,success
ok,63153285991902425_micro_set2_PRT_v1,success
xx,63350050486031576_micro_set1_DOG_v1,success
xx,63492529366368808_micro_set1_APL_v1,batch_size>dataset_size
ok,63627351375669686_micro_set0_PLK_v1,success
ok,74072868498664495_micro_set1_APL_v1,success
ok,67963360452028420_micro_set0_FLW_v1,success
ok,64064520929983356_micro_set1_INS_2_v1,success
ok,7291460268299192_micro_set0_FLW_v1,success
ok,64775822991696542_micro_set2_TEX_ALOT_v1,success
ok,72971874516073826_micro_set2_ACT_410_v1,success
xx,209833178089935809_micro_set2_AWA_v1,success
ok,74107661928438987_micro_set1_RSICB_v1,success
xx,21054037261167899_micro_set2_RSD_v1,AMP
ok,21057657783006078_micro_set1_PNU_v1,success
ok,61367758194932939_micro_set1_ACT_40_v1,success
ok,6807644770242971_micro_set1_DOG_v1,success
ok,74311741756238610_micro_set0_MD_MIX_v1,success
xx,73478395835746955_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
ok,6822145631961443_micro_set0_MD_MIX_v1,success
ok,210792877902451351_micro_set1_INS_2_v1,success
ok,61475505193896212_micro_set1_RSICB_v1,success
ok,7347947360523914_micro_set1_RSICB_v1,success
xx,211123681992706727_micro_set0_TEX_v1,AMP
ok,21119354020986359_micro_set2_BTS_v1,success
xx,6823807462855996_micro_set0_BCT_v1,batch_size>dataset_size
ok,64400212366123577_micro_set2_BTS_v1,success
xx,68272035034316546_micro_set0_SPT_v1,OOM
xx,75170732191694336_micro_set2_ACT_410_v1,OOM
ok,7542544744060266_micro_set2_PRT_v1,success
ok,2112080724498341_micro_set0_CRS_v1,success
xx,7561776699912274_micro_set2_AWA_v1,batch_size>dataset_size
xx,74704150163509184_micro_set2_MD_6_v1,batch_size>dataset_size
ok,21121908890016849_micro_set1_MD_5_BIS_v1,success
ok,21129849956719631_micro_set2_MD_6_v1,success
xx,68453328617891487_micro_set1_MED_LF_v1,AMP
ok,6851086242102339_micro_set0_FLW_v1,success
ok,211387602870735268_micro_set0_BRD_v1,success
xx,294187534342264515_micro_set1_APL_v1,OOM
ok,29426591016111831_micro_set2_ACT_410_v1,success
xx,61806718359711633_micro_set0_PLT_VIL_v1,OOM
ok,294778211190896295_micro_set1_MD_5_BIS_v1,success
xx,29503404033757019_micro_set2_TEX_ALOT_v1,batch_size>dataset_size
xx,620863843580853_micro_set2_FNG_v1,AMP
ok,62146444917112891_micro_set2_INS_v1,success
xx,29610632466451033_micro_set0_FLW_v1,OOM
xx,64531365592944547_micro_set1_PLT_NET_v1,OOM
xx,64549531516040525_micro_set0_FLW_v1,AMP
ok,65095074983058094_micro_set0_TEX_v1,success
ok,65342422303049502_micro_set2_RSD_v1,success
xx,76547791969466276_micro_set1_MED_LF_v1,OOM
ok,62290490609542874_micro_set2_FNG_v1,success
ok,62446455649684215_micro_set2_PLT_DOC_v1,success
xx,64966513599427626_micro_set1_PLT_NET_v1,OOM
ok,62518182380939813_micro_set2_AWA_v1,success
xx,6511427966332440_micro_set2_ACT_410_v1,OOM
ok,65517015391627750_micro_set0_SPT_v1,success
ok,66175352134468568_micro_set2_AWA_v1,success
ok,29691889095753265_micro_set2_PRT_v1,success
ok,29729424025816711_micro_set2_PRT_v1,success
xx,8658630031781379_micro_set0_BCT_v1,OOM
xx,8675964316179918_micro_set2_INS_v1,OOM
xx,29781007787612575_micro_set0_BCT_v1,diverged
xx,29838153055263198_micro_set2_MD_6_v1,diverged
xx,29896244952953267_micro_set2_INS_v1,AMP
ok,2991403450593555_micro_set0_PLT_VIL_v1,success
ok,73765153700039387_micro_set0_PLT_VIL_v1,success
ok,68871843709557684_micro_set1_ACT_40_v1,success
xx,74889737825964787_micro_set1_TEX_DTD_v1,AMP
xx,6901332386358899_micro_set1_RSICB_v1,OOM
ok,6908637292771639_micro_set1_RSICB_v1,success
xx,75351989138168767_micro_set1_TEX_DTD_v1,AMP
ok,69186547605564732_micro_set2_AWA_v1,success
xx,75368877976289104_micro_set0_BRD_v1,batch_size>dataset_size
ok,69399694575243746_micro_set0_SPT_v1,success
xx,75201339253782126_micro_set1_MED_LF_v1,OOM
xx,7555056045700422_micro_set1_MED_LF_v1,OOM
ok,7577605447431490_micro_set1_APL_v1,success
ok,75887987666709676_micro_set1_ACT_40_v1,success
ok,7613109617965750_micro_set1_PNU_v1,success
xx,21173414093854473_micro_set2_FNG_v1,OOM
ok,65531260338459738_micro_set1_RSICB_v1,success
xx,76238365149439389_micro_set1_PLT_NET_v1,OOM
ok,76702142251795898_micro_set2_PLT_DOC_v1,success
ok,65734611163545093_micro_set1_ACT_40_v1,success
ok,76977940889955943_micro_set0_BCT_v1,success
xx,87303011735940209_micro_set0_BRD_v1,OOM
xx,8765900113336335_micro_set0_FLW_v1,AMP
xx,77180774238123694_micro_set0_PLK_v1,OOM
xx,77383938918660029_micro_set2_RSD_v1,batch_size>dataset_size
ok,75299932082075340_micro_set0_RESISC_v1,success
ok,75350729945622011_micro_set2_FNG_v1,success
ok,66353427314233093_micro_set1_MED_LF_v1,success
ok,75607866895731250_micro_set1_MD_5_BIS_v1,success
ok,7779772967491678_micro_set0_PLT_VIL_v1,success
ok,76525645118677228_micro_set2_AWA_v1,success
ok,78023505655628873_micro_set2_TEX_ALOT_v1,success
xx,78176895029037669_micro_set0_TEX_v1,OOM
ok,7664667648089682_micro_set0_PLT_VIL_v1,success
ok,6582483848061946_micro_set2_BTS_v1,success
ok,7828838946446759_micro_set2_AWA_v1,success
xx,21226160534759745_micro_set0_PLK_v1,OOM
xx,66117570110962262_micro_set2_MD_6_v1,OOM
ok,21263217593018769_micro_set0_CRS_v1,success
xx,212334014038094031_micro_set1_INS_2_v1,OOM
ok,66270634524669071_micro_set1_MD_5_BIS_v1,success
xx,66336767119448255_micro_set0_SPT_v1,AMP
xx,66649479507811420_micro_set1_RSICB_v1,batch_size>dataset_size
ok,2132344374513030_micro_set1_PNU_v1,success
ok,6724051802959721_micro_set2_ACT_410_v1,success
ok,639778642457705251_micro_set0_PLT_VIL_v1,success
ok,67312524108319905_micro_set1_INS_2_v1,success
ok,70195939072534274_micro_set2_MD_6_v1,success
ok,70314428118639800_micro_set0_RESISC_v1,success
ok,76978926380852017_micro_set1_PLT_NET_v1,success
ok,78797897358583178_micro_set1_INS_2_v1,success
xx,67381610175622240_micro_set1_INS_2_v1,batch_size>dataset_size
xx,675128032496215_micro_set2_PLT_DOC_v1,OOM
ok,76998891401558716_micro_set1_MD_5_BIS_v1,success
ok,63988585085171583_micro_set2_TEX_ALOT_v1,success
xx,8805521547492514_micro_set1_MD_5_BIS_v1,batch_size>dataset_size
xx,64198779804396359_micro_set2_RSD_v1,diverged
ok,64286813410695742_micro_set2_MD_6_v1,success
xx,6456242288316125_micro_set1_RSICB_v1,AMP
xx,77140794311393989_micro_set0_PLT_VIL_v1,AMP
ok,77803363652489018_micro_set2_MD_6_v1,success
ok,77992478909703216_micro_set1_MD_5_BIS_v1,success
xx,65169586457940772_micro_set2_BTS_v1,OOM
xx,6520044298050109_micro_set0_CRS_v1,AMP
ok,30042547983856591_micro_set0_PLK_v1,success
ok,65433686627545549_micro_set0_PLK_v1,success
xx,300800291229750033_micro_set0_PLT_VIL_v1,diverged
xx,301960132348185196_micro_set1_TEX_DTD_v1,batch_size>dataset_size
ok,67756502532191213_micro_set1_PLT_NET_v1,success
xx,3021899428220963_micro_set1_MED_LF_v1,AMP
xx,68328921174868829_micro_set2_TEX_ALOT_v1,AMP
ok,66955762902111274_micro_set0_FLW_v1,success
ok,67147524082063005_micro_set1_RSICB_v1,success
ok,88376743494414492_micro_set2_PLT_DOC_v1,success
xx,66018897181369133_micro_set0_SPT_v1,batch_size>dataset_size
ok,6930141929815143_micro_set1_APL_v1,success
ok,66115690251258268_micro_set0_FLW_v1,success
ok,69446694442294740_micro_set0_FLW_v1,success
ok,8907129812989095_micro_set2_TEX_ALOT_v1,success
xx,66456006119314738_micro_set2_PRT_v1,batch_size>dataset_size
ok,70809538130437397_micro_set1_RSICB_v1,success
xx,3033906726256078_micro_set1_DOG_v1,OOM
ok,3035791146300090_micro_set1_MD_5_BIS_v1,success
ok,30382587114150885_micro_set2_FNG_v1,success
ok,6673036709042503_micro_set1_MED_LF_v1,success
xx,304580415283047263_micro_set1_APL_v1,AMP
ok,78174083453358782_micro_set0_PLK_v1,success
ok,213509606393620822_micro_set0_CRS_v1,success
xx,6721943583558497_micro_set0_PLT_VIL_v1,diverged
ok,6725100009265966_micro_set0_SPT_v1,success
ok,30563424684851210_micro_set1_ACT_40_v1,success
xx,7827279070820932_micro_set2_FNG_v1,success
xx,30587767683543070_micro_set0_MD_MIX_v1,batch_size>dataset_size
ok,67587313678843776_micro_set2_MD_6_v1,success
xx,78838980266967856_micro_set1_PLT_NET_v1,batch_size>dataset_size
ok,30604547555370943_micro_set0_BCT_v1,success
xx,67600941391439255_micro_set0_MD_MIX_v1,OOM
ok,6686443813798129_micro_set2_TEX_ALOT_v1,success
ok,6697453906292094_micro_set0_CRS_v1,success
ok,67619697381010473_micro_set2_PRT_v1,success
xx,67633863640226594_micro_set2_PRT_v1,success
ok,67619697381010473_micro_set2_PRT_v1,success
xx,30697097670899227_micro_set2_RSD_v1,success
xx,30701192516622535_micro_set2_RSD_v1,success
xx,30737525053238335_micro_set2_RSD_v1,success
xx,79007445218197286_micro_set0_BRD_v1,success
xx,7913016611195740_micro_set0_SPT_v1,success
xx,79165135011261638_micro_set0_SPT_v1,success
xx,7935569738690559_micro_set2_ACT_410_v1,success
xx,7946684740257805_micro_set2_ACT_410_v1,success
xx,69646326841576250_micro_set1_DOG_v1,OOM
ok,79557736399444031_micro_set1_INS_2_v1,success
xx,67747066231880287_micro_set2_INS_v1,success
xx,213563388013323191_micro_set0_BCT_v1,batch_size>dataset_size
ok,6815269899129053_micro_set1_MD_5_BIS_v1,success
xx,6712279580361396_micro_set2_INS_v1,success
ok,79554655332743746_micro_set0_PLT_VIL_v1,success
ok,67646309961070962_micro_set1_PNU_v1,success
ok,68172705861361206_micro_set1_APL_v1,success
ok,716917016910088_micro_set1_MED_LF_v1,success
ok,7171143448476029_micro_set2_AWA_v1,success
xx,698264757273838_micro_set0_PLK_v1,OOM
ok,79911009646182314_micro_set2_PLT_DOC_v1,success
ok,68407089223726245_micro_set0_MD_MIX_v1,success
xx,7028297704225967_micro_set0_CRS_v1,diverged
xx,7976363686384195_micro_set1_MED_LF_v1,AMP
xx,21373021708264096_micro_set0_CRS_v1,OOM
xx,70283508803087721_micro_set2_FNG_v1,AMP
xx,77405819149005345_micro_set2_RSD_v1,OOM
ok,79851320024304159_micro_set1_RSICB_v1,success
ok,213799510317633572_micro_set2_RSD_v1,success
ok,7048280970098685_micro_set0_BRD_v1,success
ok,68588037958958714_micro_set1_ACT_40_v1,success
ok,8005969462411263_micro_set2_PLT_DOC_v1,success
ok,7993526303878668_micro_set1_RSICB_v1,success
ok,77577737025830926_micro_set2_PRT_v1,success
ok,7769714773142611_micro_set0_CRS_v1,success
ok,7186762454432662_micro_set2_AWA_v1,success
ok,68925171074282859_micro_set1_PLT_NET_v1,success
ok,70815366906892566_micro_set2_MD_6_v1,success
xx,71876368932061857_micro_set1_PLT_NET_v1,AMP
ok,71886493286667079_micro_set1_APL_v1,success
ok,9005395076357686_micro_set1_MD_5_BIS_v1,success
xx,8988292057735151_micro_set1_MD_5_BIS_v1,OOM
xx,90352695701677249_micro_set2_PRT_v1,AMP
xx,21421943751472631_micro_set1_TEX_DTD_v1,batch_size>dataset_size
ok,71139276571782327_micro_set0_TEX_v1,success
ok,71157135486127345_micro_set2_PLT_DOC_v1,success
ok,215125318926848834_micro_set1_PLT_NET_v1,success
ok,215132676561674196_micro_set1_PNU_v1,success
xx,8017676399922405_micro_set2_FNG_v1,OOM
ok,215278387914735774_micro_set1_INS_2_v1,success
ok,7206696383266504_micro_set2_ACT_410_v1,success
ok,8018347169027326_micro_set1_TEX_DTD_v1,success
xx,69048111804576995_micro_set0_CRS_v1,AMP
ok,72362415277694420_micro_set2_MD_6_v1,success
ok,72502423443267944_micro_set2_INS_v1,success
xx,7248730957277540_micro_set1_MED_LF_v1,OOM
ok,91293364477913572_micro_set2_MD_6_v1,success
xx,725238552524266_micro_set1_APL_v1,OOM
ok,7313253617804099_micro_set0_PLT_VIL_v1,success
ok,731544420081750_micro_set0_PLK_v1,success
xx,30823312018060888_micro_set0_MD_MIX_v1,batch_size>dataset_size
xx,7317376975576804_micro_set2_ACT_410_v1,OOM
ok,215367795836585464_micro_set2_FNG_v1,success
ok,68203068154223934_micro_set1_MED_LF_v1,success
ok,73660731491481932_micro_set2_BTS_v1,success
ok,8026130786289789_micro_set1_INS_2_v1,success
xx,77955063205199557_micro_set2_MD_6_v1,diverged
xx,6841289458439039_micro_set1_DOG_v1,OOM
ok,6857963992503490_micro_set2_ACT_410_v1,success
ok,71730509720961787_micro_set1_INS_2_v1,success
ok,308401208651170484_micro_set2_PRT_v1,success
ok,308801688747953086_micro_set2_ACT_410_v1,success
xx,30898826979970525_micro_set1_MD_5_BIS_v1,diverged
xx,21544295239770173_micro_set0_CRS_v1,batch_size>dataset_size
xx,71843617375120259_micro_set1_MD_5_BIS_v1,diverged
ok,309440203850159254_micro_set2_ACT_410_v1,success
xx,71886836334601924_micro_set2_AWA_v1,batch_size>dataset_size
xx,78450850998914288_micro_set1_PLT_NET_v1,OOM
ok,310695629048713779_micro_set2_ACT_410_v1,success
ok,7201696383390559_micro_set1_INS_2_v1,success
ok,72020657633140446_micro_set0_PLT_VIL_v1,success
ok,72331368629799157_micro_set0_MD_MIX_v1,success
