,output_state,experiment,diagnosis,device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
8571,,45983226396592055_micro_set1_PLT_NET_v1,,1.0,3.27265625,6.25,27.5,False,10200452096.0,16.0,AFT-MC-00,False,50.0
8572,,330645634429855614_micro_set0_CRS_v1,,1.0,2.0188454982703383e+18,5.625,28.125,False,5562334720.0,16.0,AFT-MC-00,False,50.0
8573,,30668278716057881_micro_set1_TEX_DTD_v1,,1.0,3.004296875,5.0,27.5,False,9670950400.0,32.0,AFT-MC-00,False,50.0
8574,,31967133523346048_micro_set2_BTS_v1,,1.0,3.8150416135787966,6.875,26.875,False,10443347968.0,16.0,AFT-MC-00,False,50.0
8575,,122979204135153440_micro_set0_BCT_v1,,1.0,3.546118688583374,5.0,27.5,False,10378895872.0,8.0,AFT-MC-00,False,50.0
8576,,72816966451427132_micro_set2_ACT_410_v1,,1.0,3.00139696598053,3.125,21.875,False,8040162304.0,4.0,AFT-MC-00,False,50.0
8577,,23053387270779696_micro_set0_CRS_v1,,1.0,3.378601199388504,7.5,22.5,False,10409619968.0,4.0,AFT-MC-00,False,50.0
8578,,72376701422385554_micro_set2_FNG_v1,,1.0,3.1938692569732665,5.0,26.875,False,1121012224.0,32.0,AFT-MC-00,False,50.0
8579,,29603078227857483_micro_set0_TEX_v1,,1.0,2.983203125,8.75,31.875,False,7987722240.0,32.0,AFT-MC-00,False,50.0
8580,,368633007224304038_micro_set0_PLK_v1,,1.0,3.2812032222747805,3.125,21.875,False,3156070912.0,32.0,AFT-MC-00,False,50.0
8581,,12348726790188193_micro_set1_INS_2_v1,,1.0,3.28466796875,2.5,18.75,False,10398768128.0,8.0,AFT-MC-00,False,50.0
8582,,37265379410557451_micro_set2_ACT_410_v1,,1.0,3.176953125,8.125,27.5,False,10241283072.0,16.0,AFT-MC-00,False,50.0
8583,,22615576819980619_micro_set1_MED_LF_v1,,1.0,,4.375,25.0,False,7425717248.0,128.0,AFT-MC-00,False,50.0
8584,,11628297655569455_micro_set2_MD_6_v1,,1.0,3.20400390625,4.375,25.0,True,3513975296.0,8.0,AFT-MC-00,False,9.0
8585,,504523272569916813_micro_set0_RESISC_v1,,1.0,3.11572265625,2.5,26.25,False,10354736640.0,4.0,AFT-MC-00,False,50.0
8586,,20078517929443908_micro_set0_PLT_VIL_v1,,1.0,1.8725704454608479e+31,6.25,30.0,False,9566528000.0,8.0,AFT-MC-00,False,50.0
8587,,11227256949817701_micro_set1_ACT_40_v1,,1.0,,4.375,24.375,True,10165138944.0,4.0,AFT-MC-00,False,1.0
8588,,108692512098366278_micro_set2_PRT_v1,,1.0,3.0641667544841766,4.375,24.375,False,3129211392.0,4.0,AFT-MC-00,False,50.0
8589,,156146910970975627_micro_set2_PRT_v1,,1.0,3.119140625,3.125,25.0,False,1352673792.0,128.0,AFT-MC-00,False,50.0
8590,,109061831337630247_micro_set0_BRD_v1,,1.0,,3.125,25.0,False,218996224.0,2.0,AFT-MC-00,False,50.0
8591,,8052368685602729_micro_set1_ACT_40_v1,,1.0,3.778125,5.625,24.375,False,395502080.0,8.0,AFT-MC-00,False,50.0
8592,,24673326411918207_micro_set0_FLW_v1,,1.0,3.712939453125,1.25,22.5,False,372136960.0,4.0,AFT-MC-00,False,50.0
8593,,77093145589824615_micro_set2_PRT_v1,,1.0,3.69833984375,7.5,27.5,False,759640064.0,4.0,AFT-MC-00,False,50.0
8594,,23388657785331157_micro_set1_APL_v1,,1.0,,2.5,17.5,False,611611136.0,2.0,AFT-MC-00,False,50.0
8595,,13704590894090667_micro_set0_BRD_v1,,1.0,3.0783203125,4.375,29.375,False,10149339648.0,16.0,AFT-MC-00,False,50.0
8596,,132413613747369415_micro_set2_INS_v1,,1.0,3.98203125,3.125,27.5,False,1149204992.0,16.0,AFT-MC-00,False,50.0
8597,,18401158072748767_micro_set1_MD_5_BIS_v1,,1.0,3.259375,6.25,25.0,False,2652061696.0,128.0,AFT-MC-00,False,50.0
8598,,20053248097261087_micro_set1_DOG_v1,,1.0,3.181203741776316,2.6315789473684212,22.36842105263158,False,1619008000.0,2.0,AFT-MC-00,False,50.0
8599,,176162498136951684_micro_set2_AWA_v1,,1.0,2.9747124671936036,8.75,31.875,False,6523095552.0,16.0,AFT-MC-00,False,50.0
8600,,7595166932455980_micro_set1_APL_v1,,1.0,3.1258308410644533,8.75,27.5,False,9454236672.0,16.0,AFT-MC-00,False,50.0
8601,,156913114786127150_micro_set1_TEX_DTD_v1,,1.0,3.507794141769409,3.75,24.375,False,10387216896.0,16.0,AFT-MC-00,False,50.0
8602,,155363862911157218_micro_set0_BCT_v1,,1.0,3.131129240989685,1.875,21.875,False,109541376.0,4.0,AFT-MC-00,False,50.0
8603,,495501345327022819_micro_set1_RSICB_v1,,1.0,3.084423828125,3.75,17.5,False,10321303040.0,2.0,AFT-MC-00,False,50.0
8604,,18202768156531314_micro_set2_AWA_v1,,1.0,2.965461441874504,12.5,40.0,False,5922328576.0,2.0,AFT-MC-00,False,50.0
8605,,125840237236772948_micro_set0_PLK_v1,,1.0,3.2812032222747805,3.125,21.875,False,4963705856.0,32.0,AFT-MC-00,False,50.0
8606,,9200077272726632_micro_set0_PLT_VIL_v1,,1.0,3.0921520233154296,3.75,26.25,False,9965207040.0,16.0,AFT-MC-00,False,50.0
8607,,183304351458366806_micro_set0_MD_MIX_v1,,1.0,3.087769788503647,6.25,30.0,False,38196736.0,4.0,AFT-MC-00,False,50.0
8608,,9065836886995263_micro_set2_INS_v1,,1.0,3.4443359375,4.375,26.25,False,509046784.0,4.0,AFT-MC-00,False,50.0
8609,,121385981136002678_micro_set2_FNG_v1,,1.0,3.000202751159668,5.625,28.125,False,2614477824.0,32.0,AFT-MC-00,False,50.0
8610,,2547489520350146_micro_set2_PLT_DOC_v1,,1.0,1.4322933465960768e+31,6.25,27.5,True,10413593088.0,2.0,AFT-MC-00,False,2.0
8611,,24689648792225197_micro_set0_RESISC_v1,,1.0,3.3256103515625,6.25,23.125,False,3181894144.0,2.0,AFT-MC-00,False,50.0
8612,,55579922703345646_micro_set0_FLW_v1,,1.0,3.109424042701721,5.0,17.5,False,10060756992.0,4.0,AFT-MC-00,False,50.0
8613,,91040909409738847_micro_set2_FNG_v1,,1.0,3.193896484375,5.0,26.875,False,39315456.0,2.0,AFT-MC-00,False,50.0
8614,,116669928618992517_micro_set0_RESISC_v1,,1.0,3.443359375,3.125,20.625,False,5508977152.0,256.0,AFT-MC-00,False,50.0
8615,,94922800670183330_micro_set0_CRS_v1,,1.0,3.2426182687282563,3.125,24.375,False,5137397760.0,4.0,AFT-MC-00,False,50.0
8616,,7915969930529077_micro_set0_FLW_v1,,1.0,3.3689453125,5.0,21.25,False,8803959296.0,16.0,AFT-MC-00,False,50.0
8617,,147832670357381109_micro_set1_APL_v1,,1.0,3.260693359375,5.0,20.0,False,690013696.0,4.0,AFT-MC-00,False,50.0
8618,,10139818900189048_micro_set2_MD_6_v1,,1.0,1.306813827712509e+29,5.0,29.375,False,9371092480.0,16.0,AFT-MC-00,False,50.0
8619,,15341245251080172_micro_set1_DOG_v1,,1.0,2.938441364388717,5.2631578947368425,27.63157894736842,False,846713344.0,16.0,AFT-MC-00,False,50.0
8620,,13747114074217531_micro_set1_INS_2_v1,,1.0,3.15546875,5.0,23.75,False,1007689728.0,128.0,AFT-MC-00,False,50.0
8621,,41067498037471525_micro_set0_PLT_VIL_v1,,1.0,3.27265625,2.5,25.625,False,1199028224.0,2.0,AFT-MC-00,False,50.0
8622,,120816772351380551_micro_set0_CRS_v1,,1.0,3.2421875,0.625,23.125,False,1334489600.0,64.0,AFT-MC-00,False,50.0
8623,,141296481468585677_micro_set0_BCT_v1,,1.0,3.06796875,5.625,19.375,False,724654080.0,64.0,AFT-MC-00,False,50.0
8624,,7752002675748699_micro_set1_PNU_v1,,1.0,3.058079769736842,5.921052631578948,33.55263157894737,False,1487536640.0,4.0,AFT-MC-00,False,50.0
8625,,91962928088143769_micro_set0_BCT_v1,,1.0,3.04345703125,10.0,25.0,False,10389642240.0,4.0,AFT-MC-00,False,50.0
8626,,36905347000011935_micro_set1_PLT_NET_v1,,1.0,,3.75,21.25,True,10394044928.0,8.0,AFT-MC-00,False,1.0
8627,,18528606193404522_micro_set0_MD_MIX_v1,,1.0,3.099454641342163,6.25,20.625,False,10301705216.0,64.0,AFT-MC-00,False,50.0
8628,,127824734095933045_micro_set2_BTS_v1,,1.0,3.351953125,6.875,24.375,False,10068845568.0,32.0,AFT-MC-00,False,50.0
8629,,74835676128208641_micro_set1_INS_2_v1,,1.0,2.9974609375,5.0,32.5,False,10208665088.0,4.0,AFT-MC-00,False,50.0
8630,,24777007271390149_micro_set0_FLW_v1,,1.0,3.4373046875,5.0,25.0,False,3486288384.0,16.0,AFT-MC-00,False,50.0
8631,,5238507443598479_micro_set2_PRT_v1,,1.0,3.016015625,7.5,25.625,False,731677696.0,64.0,AFT-MC-00,False,50.0
8632,,41082353354223495_micro_set1_ACT_40_v1,,1.0,,4.375,24.375,False,474735616.0,32.0,AFT-MC-00,False,50.0
8633,,63925578364071622_micro_set0_BRD_v1,,1.0,3.052584409713745,7.5,31.25,False,116986880.0,8.0,AFT-MC-00,False,50.0
8634,,133998080742027569_micro_set2_PRT_v1,,1.0,3.119140625,3.125,25.0,False,361291264.0,64.0,AFT-MC-00,False,50.0
8635,,25745638109920765_micro_set2_PRT_v1,,1.0,3.3662109375,6.875,23.75,False,598815744.0,16.0,AFT-MC-00,False,50.0
8636,,22830480929087020_micro_set2_AWA_v1,,1.0,2.946892786026001,6.25,28.75,False,3566426112.0,64.0,AFT-MC-00,False,50.0
8637,,809274407552292_micro_set2_FNG_v1,,1.0,3.0496418952941893,4.375,20.625,False,10350292992.0,64.0,AFT-MC-00,False,50.0
8638,,31711022050458012_micro_set0_PLT_VIL_v1,,1.0,2.99163932800293,6.875,28.75,False,2653068288.0,16.0,AFT-MC-00,False,50.0
8639,,110829753268529565_micro_set0_BRD_v1,,1.0,3.461279296875,1.875,23.125,False,213031936.0,4.0,AFT-MC-00,False,50.0
8640,,103563096255032983_micro_set1_TEX_DTD_v1,,1.0,3.29765625,3.125,11.875,False,157807616.0,16.0,AFT-MC-00,False,50.0
8641,,61218302677607034_micro_set2_BTS_v1,,1.0,3.015731382369995,3.75,21.25,False,604059648.0,2.0,AFT-MC-00,False,50.0
8642,,64691272162495507_micro_set0_MD_MIX_v1,,1.0,3.1091796875,4.375,27.5,False,10376013824.0,16.0,AFT-MC-00,False,50.0
8643,,59342525506062087_micro_set0_PLK_v1,,1.0,3.0672119140625,3.125,17.5,False,10031645184.0,2.0,AFT-MC-00,False,50.0
8644,,137078199028864131_micro_set2_PLT_DOC_v1,,1.0,3.40234375,4.375,22.5,False,5508606976.0,256.0,AFT-MC-00,False,50.0
8645,,24449925412436985_micro_set0_PLK_v1,,1.0,3.1296875,5.0,20.625,False,483175424.0,32.0,AFT-MC-00,False,50.0
8646,,2795745933763118_micro_set0_PLT_VIL_v1,,1.0,3.393700873851776,3.125,22.5,False,10415230976.0,8.0,AFT-MC-00,False,50.0
8647,,5601913343231760_micro_set2_FNG_v1,,1.0,3.1154867142438887,6.25,20.0,False,40992256.0,2.0,AFT-MC-00,False,50.0
8648,,24101556346949446_micro_set1_RSICB_v1,,1.0,3.250321292877197,2.5,25.0,False,8642034176.0,64.0,AFT-MC-00,False,50.0
8649,,430733022819891512_micro_set0_CRS_v1,,1.0,3.1383092403411865,3.125,18.75,False,10462200320.0,128.0,AFT-MC-00,False,50.0
8650,,87229914260791000_micro_set2_AWA_v1,,1.0,2.9747124552726745,8.75,31.875,False,4171642880.0,8.0,AFT-MC-00,False,50.0
8651,,15384221073880656_micro_set0_BRD_v1,,1.0,3.0525843858718873,7.5,31.25,False,397933056.0,16.0,AFT-MC-00,False,50.0
8652,,169890817968303265_micro_set1_RSICB_v1,,1.0,3.351318359375,8.75,26.875,False,317015040.0,2.0,AFT-MC-00,False,50.0
8653,,52834716889717268_micro_set1_PLT_NET_v1,,1.0,2.97994841337204,6.25,35.0,False,3298964992.0,4.0,AFT-MC-00,False,50.0
8654,,126497677192022079_micro_set1_MD_5_BIS_v1,,1.0,3.476171875,4.375,22.5,False,9307058688.0,16.0,AFT-MC-00,False,50.0
8655,,21235432152417642_micro_set1_MD_5_BIS_v1,,1.0,3.2723825961351394,3.75,25.625,False,2605291520.0,2.0,AFT-MC-00,False,50.0
8656,,29879454146753729_micro_set1_ACT_40_v1,,1.0,3.062890625,3.75,22.5,False,7787208704.0,32.0,AFT-MC-00,False,50.0
8657,,120600098020092115_micro_set2_FNG_v1,,1.0,3.193896484375,5.0,26.875,False,48064512.0,2.0,AFT-MC-00,False,50.0
8658,,36708609266121651_micro_set2_TEX_ALOT_v1,,1.0,3.090234375,2.5,21.25,False,9754750464.0,8.0,AFT-MC-00,False,50.0
8659,,39781562988071026_micro_set0_TEX_v1,,1.0,2.976575553417206,6.875,31.875,False,10387759616.0,8.0,AFT-MC-00,False,50.0
8660,,92823411990541455_micro_set1_APL_v1,,1.0,,2.5,17.5,False,463985664.0,32.0,AFT-MC-00,False,50.0
8661,,5156591056448205_micro_set2_MD_6_v1,,1.0,3.5138671875,5.625,25.625,False,834015744.0,4.0,AFT-MC-00,False,50.0
8662,,10071359665062552_micro_set1_ACT_40_v1,,1.0,3.199793118238449,7.5,26.25,False,417644544.0,2.0,AFT-MC-00,False,50.0
8663,,10804896167694854_micro_set0_TEX_v1,,1.0,2.989952564239502,1.875,33.75,False,3174885888.0,256.0,AFT-MC-00,False,50.0
8664,,15620723996007943_micro_set1_MED_LF_v1,,1.0,3.64892578125,5.0,19.375,False,282188800.0,2.0,AFT-MC-00,False,50.0
8665,,100497772278644024_micro_set1_APL_v1,,1.0,3.022041618824005,5.625,28.75,False,606292480.0,4.0,AFT-MC-00,True,50.0
8666,,6706668508480134_micro_set1_RSICB_v1,,1.0,3.3103724271059036,5.625,20.0,False,2709851648.0,2.0,AFT-MC-00,False,50.0
8667,,25098900711073362_micro_set1_PLT_NET_v1,,1.0,3.2721759617328643,6.25,27.5,False,2858603008.0,2.0,AFT-MC-00,False,50.0
8668,,29943222520255363_micro_set1_APL_v1,,1.0,3.0536865234375,8.125,29.375,False,67772416.0,2.0,AFT-MC-00,False,50.0
8669,,39195896026214985_micro_set1_DOG_v1,,1.0,2.939453125,5.263157844543457,27.63157844543457,False,6076575744.0,256.0,AFT-MC-00,False,50.0
8670,,29399986847259223_micro_set1_INS_2_v1,,1.0,3.09921875,4.375,25.625,False,287310848.0,16.0,AFT-MC-00,False,50.0
8671,,27552855852577480_micro_set0_SPT_v1,,1.0,1.7592513296565097e+31,3.125,20.0,False,9824726528.0,8.0,AFT-MC-00,False,50.0
8672,,47568858221203623_micro_set1_DOG_v1,,1.0,2.981496710526316,17.105263358668278,37.500000401547084,False,974106624.0,32.0,AFT-MC-00,False,50.0
8673,,675878007298079_micro_set2_FNG_v1,,1.0,3.219921875,4.375,28.125,False,5126450688.0,64.0,AFT-MC-00,False,50.0
8674,,28510356123194628_micro_set0_BRD_v1,,1.0,3.0525843143463134,7.5,31.25,False,782691328.0,128.0,AFT-MC-00,False,50.0
8675,,24446534071834345_micro_set1_APL_v1,,1.0,3.12578125,8.75,26.875,False,7738980864.0,32.0,AFT-MC-00,False,50.0
8676,,299864777096358792_micro_set2_MD_6_v1,,1.0,1.3068138185444772e+29,5.0,29.375,False,6086988288.0,2.0,AFT-MC-00,False,50.0
8677,,89188873099839845_micro_set2_RSD_v1,,1.0,3.0475341796875,5.625,29.375,False,10398107648.0,2.0,AFT-MC-00,False,50.0
8678,,36020664576366610_micro_set1_APL_v1,,1.0,3.0540051460266113,7.5,29.375,False,77074944.0,8.0,AFT-MC-00,False,50.0
8679,,132399194296637016_micro_set1_MD_5_BIS_v1,,1.0,3.2723825961351394,3.75,25.625,False,3301088256.0,2.0,AFT-MC-00,False,50.0
8680,,79418485477487382_micro_set2_INS_v1,,1.0,4.524011254310608,3.125,22.5,False,2678873088.0,16.0,AFT-MC-00,False,50.0
8681,,21609891006468847_micro_set2_MD_6_v1,,1.0,3.0021484375,3.125,26.875,False,755587072.0,16.0,AFT-MC-01,False,50.0
8682,,47755714743381957_micro_set1_ACT_40_v1,,1.0,3.0623046875,3.75,22.5,False,9467412480.0,8.0,AFT-MC-01,False,50.0
8683,,126752470123310166_micro_set1_MD_5_BIS_v1,,1.0,3.1224427223205566,8.75,29.375,False,10340494336.0,32.0,AFT-MC-01,False,50.0
8684,,40811792990020209_micro_set1_MD_5_BIS_v1,,1.0,3.758203125,6.875,26.25,False,10385018368.0,16.0,AFT-MC-01,False,50.0
8685,,90592453407602098_micro_set2_MD_6_v1,,1.0,3.247862195968628,5.0,24.375,False,8661173760.0,64.0,AFT-MC-01,False,50.0
8686,,2148732554443256_micro_set2_AWA_v1,,1.0,3.0120902597904204,5.0,18.75,False,638504448.0,4.0,AFT-MC-01,False,50.0
8687,,7646619153641089_micro_set0_PLT_VIL_v1,,1.0,2.980859375,4.375,34.375,False,10272103936.0,16.0,AFT-MC-01,False,50.0
8688,,835276435895757_micro_set1_ACT_40_v1,,1.0,,4.375,24.375,True,4173124608.0,4.0,AFT-MC-01,False,1.0
8689,,2409426618138992_micro_set1_APL_v1,,1.0,3.21293768286705,6.875,26.875,False,1329428480.0,4.0,AFT-MC-01,False,50.0
8690,,489410763351952072_micro_set1_TEX_DTD_v1,,1.0,3.0379496812820435,3.75,28.125,False,6769170944.0,8.0,AFT-MC-01,False,50.0
8691,,60805513517540659_micro_set2_PRT_v1,,1.0,3.2841796875,6.25,20.625,False,5341058048.0,16.0,AFT-MC-01,False,50.0
8692,,53482424371245635_micro_set1_PNU_v1,,1.0,3.0008480674342106,3.289473684210526,18.42105263157895,False,10041525248.0,2.0,AFT-MC-01,False,50.0
8693,,31794164213379487_micro_set0_PLK_v1,,1.0,3.5126953125,3.75,26.875,False,5490330624.0,16.0,AFT-MC-01,False,50.0
8694,,19630553722843092_micro_set1_DOG_v1,,1.0,3.198318230478387,4.605263157894737,26.973684210526315,False,110170624.0,16.0,AFT-MC-01,False,50.0
8695,,755598495017606_micro_set0_SPT_v1,,1.0,3.1237871646881104,3.75,20.0,False,6609229312.0,256.0,AFT-MC-01,False,50.0
8696,,40377039825865046_micro_set2_INS_v1,,1.0,3.222431707382202,2.5,28.125,False,10268153344.0,32.0,AFT-MC-01,False,50.0
8697,,259521862691697837_micro_set2_AWA_v1,,1.0,3.1140625,2.5,25.625,False,10339389440.0,8.0,AFT-MC-01,False,50.0
8698,,57893798508959433_micro_set0_MD_MIX_v1,,1.0,3.236572265625,3.125,21.25,False,709716992.0,4.0,AFT-MC-01,False,50.0
8699,,88187238733097046_micro_set2_ACT_410_v1,,1.0,3.106319618225098,6.875,29.375,False,1543288832.0,128.0,AFT-MC-01,False,50.0
8700,,9736002440894705_micro_set1_PLT_NET_v1,,1.0,3.170703125,4.375,26.875,False,10440401920.0,4.0,AFT-MC-01,False,50.0
8701,,8385367173947475_micro_set2_TEX_ALOT_v1,,1.0,4.042578125,8.75,31.875,False,10015964160.0,64.0,AFT-MC-01,False,50.0
8702,,5531748169861854_micro_set1_ACT_40_v1,,1.0,3.0690009862184526,4.375,23.125,False,3407675904.0,2.0,AFT-MC-01,False,50.0
8703,,7188227013904142_micro_set1_PNU_v1,,1.0,3.0288174654308118,3.2894737344039116,21.710526315789473,False,7833080320.0,64.0,AFT-MC-01,False,50.0
8704,,48253796071024107_micro_set1_INS_2_v1,,1.0,,5.0,23.75,False,5120333824.0,4.0,AFT-MC-01,False,50.0
8705,,59770661223609606_micro_set1_RSICB_v1,,1.0,3.131570816040039,1.875,23.125,False,2229497856.0,128.0,AFT-MC-01,False,50.0
8706,,63046907456824452_micro_set2_TEX_ALOT_v1,,1.0,3.0569224834442137,4.375,23.75,False,10325119488.0,64.0,AFT-MC-01,False,50.0
8707,,52764879364082087_micro_set1_PLT_NET_v1,,1.0,,3.75,21.25,False,662114816.0,8.0,AFT-MC-01,False,50.0
8708,,4142297071967337_micro_set1_APL_v1,,1.0,,2.5,17.5,True,5546537984.0,32.0,AFT-MC-01,False,1.0
8709,,16959046580868343_micro_set2_AWA_v1,,1.0,3.0109375,8.125,27.5,False,6667128320.0,128.0,AFT-MC-01,False,50.0
8710,,6626031685324136_micro_set0_PLT_VIL_v1,,1.0,3.7563632011413572,4.375,23.75,False,7410686976.0,32.0,AFT-MC-01,False,50.0
8711,,15645903043095378_micro_set1_DOG_v1,,1.0,2.938441358114544,5.2631578947368425,27.63157894736842,False,604080128.0,2.0,AFT-MC-01,False,50.0
8712,,118374992182675281_micro_set1_PNU_v1,,1.0,3.070826480263158,2.6315789473684212,17.763157894736842,False,3453241344.0,4.0,AFT-MC-01,False,50.0
8713,,157201432311082829_micro_set1_MD_5_BIS_v1,,1.0,3.4056640625,5.625,27.5,False,442125312.0,8.0,AFT-MC-01,False,50.0
8714,,36702382897191747_micro_set2_INS_v1,,1.0,3.22255859375,2.5,28.125,False,1228652032.0,4.0,AFT-MC-01,False,50.0
8715,,94921768384131758_micro_set1_PNU_v1,,1.0,3.0750973224639893,4.6052632331848145,26.3157901763916,False,1702642688.0,256.0,AFT-MC-01,False,50.0
8716,,58524462075039534_micro_set0_BCT_v1,,1.0,3.0160813093185426,4.375,17.5,False,596169728.0,2.0,AFT-MC-01,False,50.0
8717,,29991593065324148_micro_set2_INS_v1,,1.0,3.0031291484832763,6.875,34.375,False,376916480.0,32.0,AFT-MC-01,False,50.0
8718,,18467234329667972_micro_set1_PNU_v1,,1.0,3.0956168174743652,5.9210524559021,28.947368621826172,False,1796785152.0,256.0,AFT-MC-01,False,50.0
8719,,27477614220190611_micro_set2_MD_6_v1,,1.0,3.3025390625,3.125,21.875,False,10236273664.0,16.0,AFT-MC-01,False,50.0
8720,,4911578174978592_micro_set0_PLT_VIL_v1,,1.0,3.585807776451111,8.125,29.375,False,4752980992.0,16.0,AFT-MC-01,False,50.0
8721,,9885771193266451_micro_set1_INS_2_v1,,1.0,,1.875,21.875,True,5882848256.0,2.0,AFT-MC-01,False,1.0
8722,,56926621958590751_micro_set2_INS_v1,,1.0,3.4400390625,3.75,26.875,False,261600768.0,8.0,AFT-MC-01,False,50.0
8723,,15552465413633644_micro_set1_APL_v1,,1.0,3.0972989737987517,5.625,21.875,False,9583492096.0,4.0,AFT-MC-01,False,50.0
8724,,123716331092369309_micro_set0_CRS_v1,,1.0,,6.875,27.5,True,10272890368.0,4.0,AFT-MC-01,False,1.0
8725,,18308221759110970_micro_set0_BCT_v1,,1.0,2.986236310005188,4.375,26.875,False,9371298304.0,16.0,AFT-MC-01,False,50.0
8726,,41830727014384263_micro_set0_CRS_v1,,1.0,,6.875,27.5,False,470913536.0,32.0,AFT-MC-01,False,50.0
8727,,3229458362009649_micro_set1_ACT_40_v1,,1.0,3.28828125,7.5,27.5,False,974871040.0,32.0,AFT-MC-01,False,50.0
8728,,447926688301724609_micro_set1_PLT_NET_v1,,1.0,3.134765625,2.5,20.0,False,178018304.0,8.0,AFT-MC-01,False,50.0
8729,,2674945029430951_micro_set1_APL_v1,,1.0,3.09736328125,5.625,21.875,False,10293460480.0,4.0,AFT-MC-01,False,50.0
8730,,78781058459112705_micro_set0_PLK_v1,,1.0,3.281640625,3.125,21.875,False,10342911488.0,32.0,AFT-MC-01,False,50.0
8731,,34637385735296792_micro_set1_TEX_DTD_v1,,1.0,3.052866744995117,4.375,18.75,False,5362743808.0,32.0,AFT-MC-01,False,50.0
8732,,57764969340374731_micro_set2_PRT_v1,,1.0,3.180859375,4.375,24.375,False,10349471744.0,16.0,AFT-MC-01,False,50.0
8733,,358491257192526931_micro_set0_BRD_v1,,1.0,3.1357666015625,4.375,26.25,False,1738658304.0,2.0,AFT-MC-01,False,50.0
8734,,81963326330799894_micro_set2_MD_6_v1,,1.0,3.685750585794449,5.625,28.125,False,247355904.0,2.0,AFT-MC-01,False,50.0
8735,,11053974974908328_micro_set1_MD_5_BIS_v1,,1.0,3.1402765274047852,6.25,20.0,False,207733248.0,32.0,AFT-MC-01,False,50.0
8736,,94483166617989469_micro_set1_ACT_40_v1,,1.0,3.4594482421875,1.875,16.875,False,3085627904.0,2.0,AFT-MC-01,False,50.0
8737,,28126596676629257_micro_set1_MED_LF_v1,,1.0,2.99541015625,3.75,23.125,False,10377303552.0,8.0,AFT-MC-01,False,50.0
8738,,7426672043172633_micro_set1_APL_v1,,1.0,3.0974365234375,5.625,21.875,False,10350644736.0,2.0,AFT-MC-01,False,50.0
8739,,117043078290523981_micro_set2_RSD_v1,,1.0,3.1720703125,4.375,31.875,False,6818963456.0,16.0,AFT-MC-01,False,50.0
8740,,22196014527627893_micro_set0_RESISC_v1,,1.0,3.0484375,6.25,24.375,False,6492274688.0,64.0,AFT-MC-01,False,50.0
8741,,182559218474993929_micro_set2_INS_v1,,1.0,3.0603515625,3.125,20.0,False,5888924672.0,16.0,AFT-MC-01,False,50.0
8742,,350508702946654163_micro_set0_RESISC_v1,,1.0,3.391796875,5.0,30.0,False,8881492480.0,64.0,AFT-MC-01,False,50.0
8743,,96005617858919407_micro_set0_CRS_v1,,1.0,3.0345703125,10.625,21.875,False,9902612992.0,4.0,AFT-MC-01,False,50.0
8744,,79892411706704160_micro_set1_DOG_v1,,1.0,1871978.9243421052,5.2631578947368425,23.026315789473685,False,604001280.0,2.0,AFT-MC-01,False,50.0
8745,,9914645549380173_micro_set0_MD_MIX_v1,,1.0,3.174609375,6.875,30.0,False,9766573568.0,32.0,AFT-MC-01,False,50.0
8746,,10883977414643188_micro_set1_PLT_NET_v1,,1.0,14872.485546875,4.375,23.125,False,1126476800.0,64.0,AFT-MC-01,False,50.0
8747,,49028507413442162_micro_set0_TEX_v1,,1.0,3.2878519535064696,4.375,18.75,False,7247007744.0,32.0,AFT-MC-01,False,50.0
8748,,6408191585507820_micro_set0_BCT_v1,,1.0,3.586751675605774,1.25,24.375,False,940977152.0,16.0,AFT-MC-01,False,50.0
8749,,51052907209769590_micro_set0_SPT_v1,,1.0,2.997716671228409,3.125,23.125,False,10367673856.0,4.0,AFT-MC-01,False,50.0
8750,,59503171196096897_micro_set1_RSICB_v1,,1.0,3.6701171875,6.25,25.625,False,397928448.0,8.0,AFT-MC-01,False,50.0
8751,,154811896651743418_micro_set0_FLW_v1,,1.0,13615.3296875,3.75,20.625,False,1224203264.0,64.0,AFT-MC-01,False,50.0
8752,,248359097957365861_micro_set2_TEX_ALOT_v1,,1.0,3.0744140625,3.75,25.625,False,6881833984.0,16.0,AFT-MC-01,False,50.0
8753,,181557045976343061_micro_set0_BCT_v1,,1.0,3.422216796875,6.875,29.375,False,163270144.0,4.0,AFT-MC-01,False,50.0
8754,,3176128899996256_micro_set2_ACT_410_v1,,1.0,3.0057032108306885,5.625,25.0,False,1229830144.0,64.0,AFT-MC-01,False,50.0
8755,,20183818358814076_micro_set0_BCT_v1,,1.0,3.686129093170166,1.875,21.25,False,10428118016.0,16.0,AFT-MC-01,False,50.0
8756,,32955973147561253_micro_set0_FLW_v1,,1.0,3.196484375,0.0,17.5,False,1580564992.0,8.0,AFT-MC-01,False,50.0
8757,,15712126029760577_micro_set0_PLT_VIL_v1,,1.0,3.36552734375,1.25,26.25,False,10455689728.0,4.0,AFT-MC-01,False,50.0
8758,,78788695825634540_micro_set2_TEX_ALOT_v1,,1.0,3.477158260345459,5.0,31.875,False,7675543040.0,128.0,AFT-MC-01,False,50.0
8759,,369752397011849347_micro_set1_RSICB_v1,,1.0,3.1759765625,4.375,25.0,False,84984320.0,16.0,AFT-MC-01,False,50.0
